,PITCHER,NAME,YEAR,Unnamed: 0,W,L,SV,IP,R,ER,PA,AB,H,HR,TB,BB,UBB,IBB,HBP,SO,PLAYERID,BASEBALLREFERENCECODE,WARP,TEAM
3357,29863,Tommy Thomas,1920,9756,65,62,6,1099.3339999999998,464,396,4584,0.0,1043,54,0.0,340,340,0,6.0,425,29863,thomato02,22.3,CHW
3358,29863,Tommy Thomas,1930,9757,52,66,6,1077.0,721,599,4872,0.0,1298,90,0.0,372,372,0,18.0,311,29863,thomato02,3.6,WSH
3359,29887,Junior Thompson,1930,9766,13,5,2,152.333,51,43,625,0.0,130,6,0.0,55,55,0,3.0,87,29887,thompju01,3.1,CIN
3360,29887,Junior Thompson,1940,9767,34,30,5,534.3334,254,206,2311,0.0,472,29,0.0,273,273,0,8.0,228,29887,thompju01,3.3,CIN
3361,29890,Mark Thompson,1990,9771,17,23,0,312.0003000000001,221,201,1444,1239.0,380,51,639.0,146,142,4,26.0,179,29890,thompma01,-4.1643979999999985,COL
3362,29904,Paul Thormodsgard,1970,9780,12,21,0,285.0,163,150,1217,1112.0,320,33,509.0,82,81,1,4.0,118,29904,thormpa01,-0.19195805,MIN
3363,29906,John Thornton,1890,9782,15,18,2,281.0,180,127,0,0.0,284,4,0.0,132,132,0,10.0,54,29906,thornjo01,2.5,PHI
3364,29921,Sloppy Thurston,1920,9790,56,57,9,1009.3330000000001,567,489,4385,0.0,1229,68,0.0,241,241,0,15.0,200,29921,thurssl01,8.399999999999999,CHW
3365,29921,Sloppy Thurston,1930,9791,33,29,4,533.3330000000001,269,238,2313,0.0,630,25,0.0,128,128,0,8.0,106,29921,thurssl01,3.7,BRO
3366,29922,Luis Tiant,1960,9792,75,64,12,1200.0,431,379,4902,4387.0,939,126,1499.0,432,406,26,20.0,1041,29922,tiantlu01,18.20225,CLE
3367,29922,Luis Tiant,1970,9793,142,92,3,2063.0,839,783,8499,7759.0,1904,204,2987.0,595,573,22,28.0,1229,29922,tiantlu01,20.5643275,BOS
3368,29922,Luis Tiant,1980,9794,12,16,0,223.333,130,118,965,872.0,232,16,351.0,77,72,5,1.0,146,29922,tiantlu01,2.753993,CAL
3369,29923,Jay Tibbs,1980,9795,36,47,0,805.0003,416,369,3440,3071.0,825,60,1202.0,303,285,18,6.0,421,29923,tibbsja01,7.485856999999998,BAL
3370,29924,Dick Tidrow,1970,9797,81,72,27,1345.0006,604,539,5672,5100.0,1318,123,1962.0,426,363,63,33.0,703,29924,tidrodi01,8.457296000000001,NYY
3371,29924,Dick Tidrow,1980,9798,19,22,28,401.6671,203,176,1739,1532.0,387,40,591.0,153,104,49,10.0,272,29924,tidrodi01,2.75415381,CHC
3372,29925,Bobby Tiefenauer,1960,9800,8,21,23,275.33320000000003,134,112,1133,1025.0,269,22,378.0,70,59,11,8.0,185,29925,tiefebo01,4.6845545,CLE
3373,29931,Les Tietje,1930,9804,22,41,0,512.6669,323,291,2332,0.0,560,45,0.0,282,282,0,6.0,193,29931,tietjle01,5.1,CHW
3374,29939,Tom Timmermann,1970,9810,31,32,34,492.3333,233,213,2088,1856.0,458,41,668.0,182,159,23,13.0,273,29939,timmeto01,0.9016210000000002,DET
3375,29941,Ben Tincup,1910,9811,8,11,2,202.6667,99,66,857,0.0,215,1,0.0,77,77,0,4.0,124,29941,tincube01,1.4,PHI
3376,29943,Bud Tinning,1930,9813,22,15,4,405.666,172,144,1721,0.0,405,16,0.0,135,135,0,8.0,135,29943,tinnibu01,4.4,CHC
3377,29953,Dave Tobik,1980,9819,11,18,25,315.3333,137,125,1319,1168.0,284,31,451.0,125,101,24,2.0,197,29953,tobikda01,0.6935058999999997,DET
3378,29956,Jim Tobin,1930,9820,29,24,1,473.666,231,195,2041,0.0,522,25,0.0,127,127,0,9.0,150,29956,tobinji01,3.6999999999999997,PIT
3379,29956,Jim Tobin,1940,9821,76,88,4,1426.3333,630,531,6033,0.0,1407,82,0.0,430,430,0,20.0,348,29956,tobinji01,15.699999999999998,BSN
3380,29963,Jackson Todd,1980,9825,7,9,0,182.6667,91,81,776,700.0,184,24,296.0,61,58,3,6.0,85,29963,toddja01,-0.2747295,TOR
3381,29964,Jim Todd,1970,9826,25,23,24,511.0004,283,240,2249,1956.0,541,34,739.0,239,208,31,16.0,194,29964,toddji01,-4.304663,OAK
3382,29968,Freddie Toliver,1980,9828,9,16,1,248.667,147,133,1106,954.0,268,19,387.0,128,123,5,4.0,166,29968,tolivfr01,1.3712116,PHI
3383,29981,Fred Toney,1910,9839,84,62,8,1395.3339999999998,474,353,5597,0.0,1195,24,0.0,369,369,0,28.0,516,29981,toneyfr01,21.4,CIN
3384,29981,Fred Toney,1920,9840,55,40,4,810.6663,361,306,3391,0.0,842,34,0.0,214,214,0,18.0,202,29981,toneyfr01,6.9,NYG
3385,30001,Mike Torrez,1960,9850,12,6,0,132.33370000000002,56,51,576,490.0,121,8,167.0,75,73,2,5.0,72,30001,torremi01,-0.8333466,STL
3386,30001,Mike Torrez,1970,9851,134,104,0,2138.665,1001,882,9176,8025.0,2049,148,2892.0,962,904,58,44.0,985,30001,torremi01,-9.3518649,MON
3387,30001,Mike Torrez,1980,9852,39,50,0,772.6659999999998,444,407,3408,3002.0,873,67,1293.0,334,310,24,10.0,347,30001,torremi01,-6.22012412,BOS
3388,30004,Paul Toth,1960,9854,9,12,0,192.0004,87,81,792,709.0,177,14,261.0,54,50,4,4.0,82,30004,tothpa01,0.3567150000000001,CHC
3389,30009,Happy Townsend,1900,9858,34,82,0,1137.6667,640,454,0,0.0,1154,24,0.0,416,416,0,57.0,473,30009,townsha01,0.7000000000000001,WSH
3390,30045,Bob Trice,1950,9869,9,9,0,152.0,113,98,688,43.0,185,22,30.0,60,60,0,0.0,28,30045,tricebo01,-3.112886,PHA
3391,30048,Ken Trinkle,1940,9871,21,29,21,435.3334,212,181,1907,0.0,442,24,0.0,208,208,0,10.0,130,30048,trinkke01,4.2,NYG
3392,30052,Mike Trombley,1990,9874,30,33,34,641.6663,346,318,2792,2487.0,658,88,1100.0,243,219,24,24.0,525,30052,trombmi01,7.297921800000001,MIN
3393,30052,Mike Trombley,2000,9875,7,14,10,154.0,81,78,679,576.0,142,26,251.0,76,63,13,6.0,147,30052,trombmi01,2.3834668999999997,BAL
3394,30057,Bill Trotter,1930,9877,8,23,1,287.0,215,177,1311,0.0,363,30,0.0,104,104,0,12.0,99,30057,trottbi01,0.9000000000000001,SLB
3395,30057,Bill Trotter,1940,9878,14,11,2,196.3334,139,113,897,0.0,256,16,0.0,70,70,0,3.0,59,30057,trottbi01,-0.6000000000000001,SLB
3396,30059,Dizzy Trout,1930,9879,9,10,2,162.0,82,65,716,0.0,168,5,0.0,74,74,0,4.0,72,30059,troutdi01,2.8,DET
3397,30059,Dizzy Trout,1940,9880,129,119,22,2026.3333,821,678,8587,0.0,1944,74,0.0,746,746,0,21.0,930,30059,troutdi01,36.900000000000006,DET
3398,30059,Dizzy Trout,1950,9881,32,32,11,537.3343,263,236,2130,556.0,529,33,217.0,226,226,0,9.0,254,30059,troutdi01,3.6859030000000006,DET
3399,30061,Bob Trowbridge,1950,9884,12,10,3,262.0,123,110,1135,988.0,254,19,364.0,122,110,12,4.0,168,30061,trowbbo01,3.596029,MLN
3400,30066,Virgil Trucks,1940,9887,87,63,10,1281.6683,530,469,5391,0.0,1126,81,0.0,491,491,0,14.0,760,30066,truckvi01,21.9,DET
3401,30066,Virgil Trucks,1950,9888,90,72,20,1400.6670000000001,594,540,5868,1854.0,1290,107,697.0,597,578,19,33.0,774,30066,truckvi01,21.221069,DET
3402,30068,Mike Trujillo,1980,9889,12,12,3,234.6667,142,131,1034,927.0,267,29,409.0,88,82,6,5.0,96,30068,trujimi01,-3.8812254999999993,BOS
3403,30071,John Tsitouris,1960,9893,29,35,3,573.3330000000001,292,254,2492,2183.0,553,68,857.0,221,212,9,37.0,379,30071,tsitojo01,1.6726009000000006,CIN
3404,30078,Oscar Tuero,1910,9900,6,9,4,199.0003,83,60,804,0.0,169,4,0.0,52,52,0,13.0,58,30078,tueroos01,0.9000000000000001,STL
3405,30080,Lee Tunnell,1980,9903,22,28,1,482.9999,256,227,2082,1850.0,499,39,728.0,200,179,21,6.0,280,30080,tunnele01,4.31706155,PIT
3406,30086,Bob Turley,1950,9906,83,63,6,1269.6655999999996,525,489,5492,3436.0,973,96,1171.0,804,794,10,40.0,983,30086,turlebo01,22.84011,NYY
3407,30086,Bob Turley,1960,9907,18,22,6,443.0,228,204,1953,1640.0,393,44,622.0,264,253,11,16.0,282,30086,turlebo01,-2.071981,NYY
3408,30090,Jim Turner,1930,9908,38,40,1,682.3340000000002,286,246,2830,0.0,676,44,0.0,157,157,0,9.0,190,30090,turneji01,7.5,BSN
3409,30090,Jim Turner,1940,9909,31,20,19,449.6666,196,159,1867,0.0,447,23,0.0,126,126,0,1.0,139,30090,turneji01,2.8999999999999995,NYY
3410,30103,Larry Twitchell,1880,9917,11,3,2,142.333,99,75,623,0.0,161,5,0.0,49,49,0,10.0,33,30103,twitcla01,0.30000000000000004,DTN
3411,30103,Larry Twitchell,1890,9918,6,8,0,138.333,101,69,0,0.0,146,5,0.0,86,86,0,18.0,37,30103,twitcla01,1.2,BUF
3412,30104,Wayne Twitchell,1970,9919,48,65,2,1062.9998,541,470,4625,3929.0,983,92,1487.0,537,494,43,40.0,789,30104,twitcwa01,8.730499599999998,PHI
3413,30126,George Uhle,1910,9930,10,5,0,127.0,52,41,544,0.0,129,1,0.0,43,43,0,7.0,50,30126,uhlege01,1.8,CLE
3414,30126,George Uhle,1920,9931,152,124,15,2309.6657,1214,1019,10125,0.0,2570,64,0.0,719,719,0,90.0,808,30126,uhlege01,32.7,CLE
3415,30126,George Uhle,1930,9932,38,37,10,683.0004,369,324,2928,0.0,718,54,0.0,204,204,0,16.0,277,30126,uhlege01,10.500000000000002,DET
3416,30129,Jerry Ujdur,1980,9933,12,16,0,261.6666,155,139,1137,1008.0,268,43,467.0,110,103,7,7.0,118,30129,ujdurje01,-3.4276047,DET
3417,30133,Dutch Ulrich,1920,9935,19,27,2,406.0,197,157,1720,0.0,452,21,0.0,89,89,0,2.0,123,30133,ulricdu01,8.5,PHI
3418,30137,Jim Umbricht,1960,9939,9,5,3,187.0,67,61,758,669.0,148,14,234.0,67,62,5,3.0,130,30137,umbriji01,2.99132172,HOU
3419,30148,Bill Upham,1910,9947,8,9,4,141.6667,75,57,600,0.0,157,2,0.0,41,41,0,0.0,54,30148,uphambi01,-0.7,BSN
3420,30152,Cecil Upshaw,1960,9950,16,14,48,270.3333,91,79,1073,973.0,242,17,329.0,64,47,17,9.0,164,30152,upshace01,2.594541689,ATL
3421,30152,Cecil Upshaw,1970,9951,18,22,38,292.6667,129,117,1256,1104.0,303,20,420.0,113,80,33,11.0,159,30152,upshace01,-0.9345370999999999,ATL
3422,30156,Jack Urban,1950,9953,15,15,1,271.9997,158,146,1112,984.0,279,25,419.0,103,95,8,3.0,113,30156,urbanja01,0.929775,KCA
3423,30161,John Urrea,1970,9955,11,15,4,249.66700000000003,138,113,1056,939.0,247,17,363.0,91,84,7,7.0,147,30161,urreajo01,4.2194066,STL
3424,30161,John Urrea,1980,9956,6,3,5,113.6667,42,38,502,417.0,100,3,137.0,69,60,9,5.0,55,30161,urreajo01,-0.7750190000000001,SDP
3425,30170,Marc Valdes,1990,9958,6,10,2,187.0,115,100,853,731.0,205,14,291.0,92,85,7,11.0,97,30170,valdema01,0.4228480000000001,FLA
3426,30170,Marc Valdes,2000,9959,6,5,2,63.6667,47,38,292,256.0,76,7,111.0,26,24,2,5.0,38,30170,valdema01,-0.468131,ATL
3427,30179,Sergio Valdez,1990,9965,11,14,0,244.9992,150,129,1060,954.0,262,39,440.0,81,73,8,4.0,144,30179,valdese01,1.4809614000000002,CLE
3428,30183,Corky Valentine,1950,9966,14,12,1,220.9997,121,118,951,105.0,240,29,52.0,76,74,2,5.0,87,30183,valenco01,-0.956409,CIN
3429,30187,Vito Valentinetti,1950,9968,13,14,3,256.9997,145,135,1063,904.0,266,35,404.0,122,107,15,6.0,94,30187,valenvi01,-2.44098773,CHC
3430,30189,Julio Valera,1990,9969,15,20,5,317.3333,181,171,1392,1250.0,361,31,535.0,117,106,11,6.0,179,30189,valerju01,1.3711809,CAL
3431,30207,William Van Landingham,1990,9981,27,26,0,477.334,274,241,2099,1832.0,470,46,725.0,220,205,15,13.0,300,30207,vanlawi01,4.256318,SFG
3432,30213,Dazzy Vance,1920,9985,147,90,4,2053.665,820,708,8506,0.0,1891,83,0.0,583,583,0,61.0,1464,30213,vanceda01,50.10000000000001,BRO
3433,30213,Dazzy Vance,1930,9986,50,46,7,880.0010000000002,404,342,3714,0.0,883,48,0.0,234,234,0,13.0,563,30213,vanceda01,13.3,BRO
3434,30215,Sandy Vance,1970,9988,9,8,0,141.0,68,60,605,547.0,147,10,211.0,46,44,2,1.0,56,30215,vancesa01,1.289339,LAD
3435,30218,Hy Vandenberg,1940,9991,15,8,5,253.9996,126,102,1080,0.0,241,14,0.0,100,100,0,6.0,106,30218,vandehy01,1.2000000000000002,CHC
3436,30220,Elam Vangilder,1920,9996,98,102,19,1702.6653,1010,812,7516,0.0,1879,93,0.0,697,697,0,42.0,468,30220,vangiel01,12.7,SLB
3437,30260,Joe Verbanic,1960,10021,11,11,6,191.3333,72,67,817,716.0,190,14,263.0,72,58,14,8.0,86,30260,verbajo01,-2.318228,NYY
3438,30272,Lee Viau,1880,10029,49,34,1,760.6669999999998,416,271,0,0.0,710,15,0.0,246,246,0,30.0,316,30272,viaule01,9.1,CIN
3439,30272,Lee Viau,1890,10030,34,43,0,681.334,465,262,0,0.0,731,22,0.0,280,280,0,21.0,238,30272,viaule01,2.5,CLV
3440,30275,Rube Vickers,1900,10031,22,27,2,458.0,216,149,1541,0.0,426,1,0.0,119,119,0,16.0,213,30275,vickeru01,3.3,PHA
3441,30276,Tom Vickery,1890,10032,42,41,0,717.6667,504,299,0,0.0,766,16,0.0,352,352,0,50.0,265,30276,vicketo01,4.2,PHI
3442,30285,Bill Vinton,1880,10037,17,19,0,314.0,231,86,1395,0.0,302,7,0.0,73,73,0,4.0,160,30285,vintobi01,-0.5,PHI
3443,30298,Bill Voiselle,1940,10041,74,80,3,1322.0,637,552,5751,0.0,1306,108,0.0,559,559,0,14.0,620,30298,voisebi01,12.600000000000001,NYG
3444,30312,Pete Vuckovich,1970,10053,41,34,9,699.9993,311,278,2972,2645.0,698,47,1000.0,249,230,19,14.0,484,30312,vuckope01,9.220791,CHW
3445,30312,Pete Vuckovich,1980,10054,52,35,1,755.3340000000002,354,314,3217,2854.0,756,60,1085.0,296,286,10,21.0,398,30312,vuckope01,2.062773,MIL
3446,30318,Tom Waddell,1980,10060,15,11,15,215.3337,106,103,893,783.0,179,33,322.0,83,71,12,3.0,118,30318,waddeto01,-0.564708,CLE
3447,30320,Ben Wade,1950,10062,19,16,10,366.3333,194,175,1601,104.0,360,49,42.0,177,173,4,9.0,234,30320,wadebe01,-0.5957664,BRO
3448,30326,Jack Wadsworth,1890,10066,6,38,0,367.667,393,280,0,0.0,524,16,0.0,199,199,0,10.0,87,30326,wadswja01,-4.8,LOU
3449,30331,Charlie Wagner,1940,10069,28,19,0,452.666,206,177,1955,0.0,436,30,0.0,207,207,0,6.0,130,30331,wagnech01,4.700000000000001,BOS
3450,30332,Gary Wagner,1960,10070,12,18,15,226.9999,109,95,973,833.0,214,11,300.0,107,92,15,7.0,154,30332,wagnega01,-0.5911379000000001,PHI
3451,30341,Paul Wagner,1990,10076,29,45,3,598.6667,349,321,2643,2314.0,640,64,972.0,255,236,19,22.0,452,30341,wagnepa01,7.999941899999998,PIT
3452,30357,Bob Walk,1980,10085,66,54,2,1099.3339999999998,542,480,4705,4188.0,1085,83,1578.0,422,400,22,20.0,568,30357,walkbo01,12.231243,PIT
3453,30357,Bob Walk,1990,10086,39,27,3,566.6669999999999,287,266,2422,2176.0,586,60,891.0,184,170,14,20.0,280,30357,walkbo01,5.562263,PIT
3454,30361,Dixie Walker,1910,10090,22,30,0,445.0,226,178,1836,0.0,454,6,0.0,136,136,0,20.0,178,30361,walkedi01,2.0,WSH
3455,30373,Jerry Walker,1950,10093,12,10,5,220.0,85,76,903,814.0,200,16,289.0,71,61,10,3.0,119,30373,walkeje01,4.5458622,BAL
3456,30373,Jerry Walker,1960,10094,25,34,8,526.9997000000002,312,286,2339,2004.0,534,81,893.0,270,258,12,22.0,207,30373,walkeje01,-11.25315,CLE
3457,30380,Mysterious Walker,1910,10102,7,23,1,297.33299999999997,173,132,1275,0.0,306,9,0.0,136,136,0,8.0,143,30380,walkemy01,-2.3,BRO
3458,30382,Roy Walker,1920,10104,12,14,3,202.667,113,97,870,0.0,228,11,0.0,68,68,0,1.0,66,30382,walkero01,0.5,STL
3459,30386,Tom Walker,1900,10105,24,16,0,369.667,154,111,1503,0.0,377,5,0.0,97,97,0,25.0,94,30386,walketo01,5.6000000000000005,CIN
3460,30387,Tom Walker,1970,10106,18,23,11,413.9998,215,178,1770,1576.0,418,40,630.0,142,119,23,11.0,262,30387,walketo02,3.348314,MON
3461,30392,Jim Walkup,1930,10108,16,38,0,462.3327,381,346,2195,0.0,614,49,0.0,260,260,0,5.0,134,30392,walkuji02,-2.5000000000000004,SLB
3462,30393,Donne Wall,1990,10109,26,22,1,356.6666,185,163,1516,1377.0,364,47,587.0,110,102,8,9.0,249,30393,walldo01,6.123653,HOU
3463,30396,Murray Wall,1950,10111,13,14,14,192.9996,100,90,826,727.0,196,25,297.0,63,53,10,6.0,82,30396,wallmu01,0.4541622999999999,BOS
3464,30398,Bobby Wallace,1890,10113,24,22,1,400.0,266,173,0,0.0,466,6,0.0,156,156,0,13.0,119,30398,wallabo01,6.1,CLV
3465,30420,Ed Walsh,1900,10127,110,63,15,1642.3329999999999,464,307,2626,0.0,1276,7,0.0,312,312,0,34.0,901,30420,walshed01,29.4,CHW
3466,30420,Ed Walsh,1910,10128,85,63,20,1322.0006999999996,409,291,5131,0.0,1070,16,0.0,305,305,0,18.0,835,30420,walshed01,34.39999999999999,CHW
3467,30421,Ed Walsh,1920,10129,10,18,0,207.0,139,124,946,0.0,242,11,0.0,106,106,0,9.0,63,30421,walshed02,-0.4,CHW
3468,30434,Bucky Walters,1930,10137,76,70,1,1232.333,615,521,5343,0.0,1261,63,0.0,488,488,0,27.0,430,30434,waltebu01,17.699999999999996,PHI
3469,30434,Bucky Walters,1940,10138,122,90,3,1868.3329999999999,726,616,7778,0.0,1724,92,0.0,631,631,0,24.0,677,30434,waltebu01,28.5,CIN
3470,30462,John Ward,1870,10149,69,32,1,921.0,421,196,3790,0.0,879,8,0.0,70,70,0,0.0,355,30462,wardjo01,11.899999999999999,PRO
3471,30462,John Ward,1880,10150,95,71,2,1548.6667,764,380,6374,0.0,1445,18,0.0,183,183,0,0.0,565,30462,wardjo01,16.2,PRO
3472,30474,Jack Warhop,1900,10154,14,17,2,279.6663,103,83,1103,0.0,237,2,0.0,89,89,0,30.0,106,30474,warhoja01,4.6000000000000005,NYY
3473,30474,Jack Warhop,1910,10155,55,75,5,1133.0003000000004,538,406,4622,0.0,1129,26,0.0,311,311,0,84.0,357,30474,warhoja01,13.200000000000001,NYY
3474,30476,Lon Warneke,1930,10158,144,85,11,2020.9996,845,725,8471,0.0,1993,126,0.0,555,555,0,21.0,877,30476,warnelo01,31.4,CHC
3475,30476,Lon Warneke,1940,10159,48,36,2,761.3333,319,259,3137,0.0,733,49,0.0,184,184,0,6.0,263,30476,warnelo01,10.500000000000002,CHC
3476,30487,Mike Warren,1980,10162,9,13,0,204.6667,127,115,916,794.0,207,28,343.0,100,98,2,8.0,139,30487,warremi01,0.5349676,OAK
3477,30494,John Wasdin,1990,10165,27,21,2,443.6666,268,247,1904,1725.0,457,74,795.0,136,119,17,10.0,281,30494,wasdijo01,-0.8094210000000002,BOS
3478,30494,John Wasdin,2000,10166,12,18,5,349.6668,226,218,1571,1415.0,417,61,703.0,116,99,17,19.0,246,30494,wasdijo01,-0.9537502,TEX
3479,30499,Ray Washburn,1960,10170,68,60,5,1143.6656,484,424,4749,4344.0,1118,100,1626.0,306,267,39,18.0,663,30499,washbra01,10.522378,STL
3480,30508,Gary Waslewski,1960,10173,9,18,4,277.333,130,107,1208,1035.0,263,20,367.0,131,111,20,16.0,158,30508,waslega01,-3.2662080000000002,BOS
3481,30528,Milt Watson,1910,10183,21,30,0,424.0,206,168,1803,0.0,435,9,0.0,139,139,0,17.0,113,30528,watsomi01,-0.4,PHI
3482,30530,Mule Watson,1910,10185,7,11,0,156.0003,85,64,604,0.0,156,2,0.0,51,51,0,2.0,36,30530,watsomu01,-0.8999999999999999,PHA
3483,30530,Mule Watson,1920,10186,43,42,4,785.6667,435,358,3400,0.0,906,41,0.0,205,205,0,15.0,172,30530,watsomu01,2.2,BSN
3484,30532,Eddie Watt,1960,10187,22,19,39,403.66730000000007,143,122,1641,1455.0,302,20,431.0,142,123,19,12.0,313,30532,watted01,7.340389999999999,BAL
3485,30532,Eddie Watt,1970,10188,16,17,41,256.0,101,91,1085,927.0,228,17,335.0,112,83,29,12.0,149,30532,watted01,2.07259377,BAL
3486,30546,Jim Weaver,1930,10199,57,36,3,887.3337,453,384,3848,0.0,889,38,0.0,330,330,0,9.0,447,30546,weaveji01,7.6000000000000005,PIT
3487,30549,Monte Weaver,1930,10201,71,50,4,1052.0003,591,510,4632,0.0,1137,62,0.0,435,435,0,5.0,297,30549,weavemo01,8.1,WSH
3488,30550,Orlie Weaver,1910,10202,6,15,0,196.667,131,110,864,0.0,203,11,0.0,116,116,0,12.0,92,30550,weaveor01,-0.8,CHC
3489,30552,Sam Weaver,1870,10204,13,31,0,389.0,216,84,1616,0.0,377,2,0.0,23,23,0,0.0,97,30552,weavesa01,10.700000000000001,MLG
3490,30552,Sam Weaver,1880,10205,55,49,0,918.667,618,383,74,0.0,1061,12,0.0,83,83,0,1.0,251,30552,weavesa01,2.499999999999999,PHA
3491,30556,Hank Webb,1970,10207,7,9,0,169.0,89,81,748,641.0,159,18,254.0,91,86,5,5.0,71,30556,webbha01,-0.15117112999999988,NYM
3492,30560,Les Webber,1940,10210,23,19,14,432.0,221,201,1907,0.0,434,26,0.0,201,201,0,7.0,141,30560,webbele01,2.0,BRO
3493,30573,Herm Wehmeier,1940,10216,22,21,0,366.666,231,214,1647,0.0,391,41,0.0,196,196,0,9.0,136,30573,wehmehe01,0.7,CIN
3494,30573,Herm Wehmeier,1950,10217,70,87,9,1436.3343999999993,813,747,6252,3083.0,1415,169,1284.0,656,634,22,22.0,658,30573,wehmehe01,-2.5786772,CIN
3495,30597,Johnny Welch,1930,10235,35,41,6,638.9997,373,327,2861,0.0,717,36,0.0,258,258,0,18.0,254,30597,welchjo01,7.199999999999999,BOS
3496,30598,Mickey Welch,1880,10236,285,187,3,4344.666,2266,1266,16637,0.0,4132,94,0.0,1074,1074,0,29.0,1706,30598,welchmi01,60.5,NYG
3497,30598,Mickey Welch,1890,10237,22,23,1,457.333,290,181,0,0.0,456,12,0.0,223,223,0,23.0,144,30598,welchmi01,2.6,NYG
3498,30618,Tony Welzer,1920,10248,10,14,1,310.6670000000001,197,165,1404,0.0,381,15,0.0,124,124,0,7.0,85,30618,welzeto01,1.6,BOS
3499,30620,Don Wengert,1990,10249,14,29,3,412.6664,276,263,1870,1681.0,524,69,858.0,146,135,11,18.0,215,30620,wengedo01,-3.902654,OAK
3500,30621,Butch Wensloff,1940,10251,16,13,1,276.6664,99,80,1128,0.0,222,11,0.0,95,95,0,1.0,125,30621,wenslbu01,3.0999999999999996,NYY
3501,30627,Perry Werden,1880,10254,12,1,0,141.333,61,31,0,0.0,113,1,0.0,22,22,0,0.0,51,30627,werdepe01,1.0,SLM
3502,30635,Johnny Werts,1920,10258,15,21,2,377.9993,210,180,1677,0.0,460,14,0.0,111,111,0,14.0,111,30635,wertsjo01,1.9999999999999998,BSN
3503,30650,Huyler Westervelt,1890,10265,7,10,0,141.0,118,79,0,0.0,170,4,0.0,76,76,0,5.0,35,30650,westehu01,0.8,NYG
3504,30656,John Wetteland,1990,10267,37,32,295,602.3333,206,178,2465,2215.0,468,55,742.0,194,170,24,14.0,655,30656,wettejo01,14.621128,MON
3505,30656,John Wetteland,2000,10268,6,5,34,60.0,35,28,269,235.0,67,10,115.0,24,22,2,2.0,53,30656,wettejo01,0.375463,TEX
3506,30661,Gus Weyhing,1880,10272,84,67,0,1319.3329999999999,811,469,2042,0.0,1161,31,0.0,490,490,0,113.0,610,30661,weyhigu01,10.9,PHA
3507,30661,Gus Weyhing,1890,10273,174,158,4,2902.667,1888,1343,0,0.0,3258,86,0.0,1032,1032,0,155.0,1040,30661,weyhigu01,38.0,PHI
3508,30661,Gus Weyhing,1900,10274,6,7,0,115.0,97,60,0,0.0,157,3,0.0,48,48,0,9.0,17,30661,weyhigu01,-1.1,BRO
3509,30674,George Wheeler,1890,10279,21,20,0,358.6663,249,169,0,0.0,446,5,0.0,116,116,0,14.0,60,30674,wheelge01,1.6000000000000003,PHI
3510,30676,Harry Wheeler,1870,10280,6,2,0,63.0,50,33,293,0.0,76,1,0.0,29,29,0,0.0,25,30676,wheelha01,-0.7,CIN
3511,30679,Gary Wheelock,1970,10283,6,9,0,90.3333,64,54,396,363.0,100,16,171.0,27,27,0,3.0,49,30679,wheelga01,0.59018857,CAL
3512,30710,Hal White,1940,10299,27,31,8,570.0007,264,223,2463,0.0,549,24,0.0,251,251,0,9.0,219,30710,whiteha01,6.799999999999999,DET
3513,30710,Hal White,1950,10300,19,23,17,350.3333,179,164,1426,322.0,326,23,123.0,199,199,0,5.0,130,30710,whiteha01,-1.7165610000000002,DET
3514,30715,Kirby White,1900,10301,6,13,0,148.333,73,53,627,0.0,134,5,0.0,80,80,0,1.0,53,30715,whiteki01,0.9,BSN
3515,30715,Kirby White,1910,10302,11,12,2,182.333,84,66,739,0.0,160,5,0.0,88,88,0,8.0,49,30715,whiteki01,1.3,PIT
3516,30724,Will White,1870,10305,75,53,0,1175.0,668,252,4958,0.0,1180,11,0.0,115,115,0,0.0,408,30724,whitewi01,6.3,CIN
3517,30724,Will White,1880,10306,154,113,0,2367.666,1176,644,5651,0.0,2260,54,0.0,381,381,0,68.0,633,30724,whitewi01,32.800000000000004,CIN
3518,30727,John Whitehead,1930,10307,48,51,4,900.0,509,455,3992,0.0,1020,67,0.0,357,357,0,17.0,243,30727,whitejo02,12.1,CHW
3519,30736,Matt Whiteside,1990,10316,16,11,9,349.0,213,198,1529,1369.0,394,38,578.0,128,111,17,6.0,217,30736,whitema02,-0.04253699999999988,TEX
3520,30747,Jim Whitney,1880,10320,189,202,2,3456.333,1999,1131,14141,0.0,3537,78,0.0,400,400,0,27.0,1565,30747,whitnji01,47.099999999999994,BSN
3521,30749,Bill Whitrock,1890,10322,9,19,1,244.0,216,145,0,0.0,307,12,0.0,110,110,0,19.0,58,30749,whitrbi01,0.2999999999999999,LOU
3522,30750,Ed Whitson,1970,10323,13,17,5,247.6667,120,105,1086,935.0,228,16,340.0,121,106,15,7.0,167,30750,whitsed01,3.88016,PIT
3523,30750,Ed Whitson,1980,10324,95,91,3,1685.001,805,729,7138,6470.0,1704,169,2569.0,513,485,28,21.0,932,30750,whitsed01,20.97523,SDP
3524,30750,Ed Whitson,1990,10325,18,15,0,307.3337,120,110,1255,1166.0,308,26,446.0,64,53,11,1.0,167,30750,whitsed01,6.699910000000001,SDP
3525,30754,Bob Wicker,1900,10327,64,52,1,1036.6660000000002,443,314,3548,0.0,963,16,0.0,293,293,0,10.0,472,30754,wickebo01,9.6,CHC
